label,country,bounds_fid,area_km2,population,business_and_services_count,active_life_count,arts_and_entertainment_count,public_services_count,retail_count,health_and_medical_count,eat_and_drink_count,education_count,attractions_and_activities_count,religious_count,accommodation_count,business_and_services_per_1000_pop,business_and_services_per_km2,active_life_per_1000_pop,active_life_per_km2,arts_and_entertainment_per_1000_pop,arts_and_entertainment_per_km2,public_services_per_1000_pop,public_services_per_km2,retail_per_1000_pop,retail_per_km2,health_and_medical_per_1000_pop,health_and_medical_per_km2,eat_and_drink_per_1000_pop,eat_and_drink_per_km2,education_per_1000_pop,education_per_km2,attractions_and_activities_per_1000_pop,attractions_and_activities_per_km2,religious_per_1000_pop,religious_per_km2,accommodation_per_1000_pop,accommodation_per_km2
Mons,BE,234,64.00113111007273,95613.15937853511,938,117,34,89,626,120,290,82,45,32,5,9.810365080463791,14.65599097595283,1.2236809322113684,1.8280926910303639,0.35559958713834644,0.5312406110686527,0.9308342133915538,1.3906004230914732,6.547215927900142,9.781077133205194,1.2550573663706344,1.874966862595245,3.0330553020623663,4.5311699179385085,0.8576225336866001,1.2812273561067506,0.47064651238898786,0.7031125734732169,0.3346819643655025,0.499991163358732,0.05229405693210977,0.07812361927480187
Namur,BE,235,51.00113111007271,80326.07410217458,1196,166,99,301,975,228,586,203,111,49,63,14.889312260906598,23.450460293101035,2.066576785376668,3.2548297731227187,1.2324765165800613,1.9411334189105371,3.7472265807131158,5.901829889818906,12.138026299652118,19.117223065028018,2.838430765457111,4.470489085975783,7.295265037534505,11.489941247288634,2.5271993218762874,3.9803038791801924,1.3818676094988567,2.1764223181724205,0.6100136294184142,0.9607630053193568,0.7843032378236753,1.2352667211248873
Most,CZ,236,26.99227982256006,61106.96004742754,565,75,30,44,321,62,194,64,33,12,18,9.246082599453173,20.931911039532675,1.227356097272545,2.7785722618848685,0.490942438909018,1.1114289047539474,0.720048910399893,1.630095726972456,5.253084096326493,11.892289280867237,1.014614373745304,2.2969530698248244,3.174761104944983,7.187240250742192,1.0473438696725716,2.3710483301417544,0.5400366827999198,1.222571795229342,0.1963769755636072,0.4445715619015789,0.2945654633454108,0.6668573428523684
Katowice,PL,237,448.86826239752105,1148965.8660072424,16654,1302,522,1555,7983,2204,2294,2009,637,325,336,14.494773511309015,37.10219989946871,1.1331929333327933,2.9006283336800927,0.45432159078319356,1.1629247236413274,1.3533909457238813,3.4642680943721533,6.947987086632634,17.784728101204436,1.9182467166401507,4.910126610930049,1.996578025395874,5.11063087362683,1.7485288810027508,4.475700708420358,0.5544115964155064,1.4191246148649914,0.2828630593956665,0.7240431708494854,0.292436886021366,0.7485492474013142
Tarnów,PL,238,36.360036856443564,85834.98406658033,1773,118,52,156,1028,274,219,206,62,50,30,20.655913428314058,48.76232680951743,1.3747308429447596,3.2453212428218032,0.6058135918061652,1.430141564633337,1.817440775418496,4.290424693900011,11.976468699552653,28.272798623905203,3.192171618363256,7.535745936721814,2.551407242414427,6.023096204898092,2.399953844462886,5.665560813739758,0.7223162056150432,1.7051687886012865,0.5825130690443897,1.3751361198397472,0.3495078414266338,0.8250816719038483
Charleroi,BE,239,133.68805368460053,244178.36098347424,2436,279,148,305,1704,341,1034,292,139,78,40,9.976313995181851,18.2215234111124,1.1426073910737833,2.086947878366322,0.6061143149782077,1.1070547885240702,1.2490869328942793,2.28143047635028,6.978505356235581,12.746090267871729,1.3965201446457354,2.550714073558838,4.234609470861262,7.734423319823573,1.1958471619840314,2.184189177358301,0.5692560120403437,1.039733889221931,0.3194386254614878,0.5834477939518748,0.1638146797238399,0.2992039968983974
Jirkov,CZ,240,35.496784601344956,64281.86267838366,575,71,38,51,316,66,209,71,47,14,33,8.944980373030754,16.19865028502366,1.1045106199742323,2.0001811656290087,0.5911465290002933,1.0705194970972158,0.7933808678688148,1.436749851367316,4.915850083265597,8.902214765334742,1.026728181947878,1.8593233370635855,3.2513059095016135,5.887857234034687,1.1045106199742323,2.0001811656290087,0.7311549174477312,1.3240635885149776,0.21779082647379228,0.3944019199831848,0.513364090973939,0.9296616685317928
Valenciennes,FR,241,74.36904641401202,121357.58805351777,1487,174,66,222,975,244,497,202,71,30,46,12.25304510290897,19.99487786520591,1.4337793193719979,2.3396830857739266,0.5438473280376543,0.887465998052179,1.8293046488539282,2.9851129025391474,8.034108255101712,13.110293153043553,2.0105870915331465,3.2809349018898737,4.095335182344154,6.682887894423227,1.664502428236457,2.7161838122203052,0.5850478831920222,0.9546982706318895,0.2472033309262065,0.4033936354782632,0.3790451074201833,0.6185369077333369
Plauen,DE,242,41.13724577474993,58024.563207461804,1077,77,48,94,564,186,135,102,36,25,30,18.561104822957127,26.180654045173423,1.327024207398049,1.8717830654395111,0.8272358695468357,1.1668258070272277,1.6200035778625534,2.2850338720949877,9.72002146717532,13.710203232569926,3.2055389944939883,4.521450002230508,2.3266008831004754,3.281697582264078,1.757876222787026,2.4795048399328588,0.6204269021601269,0.8751193552704208,0.43085201538897694,0.6077217744933477,0.5170224184667723,0.7292661293920173
Arras,FR,243,46.26710213021868,79026.56206180892,1325,149,46,228,790,216,319,169,80,33,69,16.766514516520154,28.63805898780498,1.8854420097822664,3.2204307842890127,0.5820827681206997,0.9942269535388898,2.885105894163468,4.927907508844932,9.996638843812015,17.074767245559194,2.7332582155232856,4.668543955747831,4.036617457184851,6.894747786497954,2.1385214741825704,3.652703372784182,1.0123178576012168,1.729090353980678,0.41758111626050193,0.7132497710170297,0.8731241521810496,1.4913404303083349
Tychy,PL,244,44.67623747452997,115956.69370493988,1776,140,45,99,881,238,226,213,55,28,21,15.31606277529057,39.75267615166792,1.2073472908449774,3.133656903847696,0.38807591491445703,1.0072468619510453,0.8537670128118054,2.2159430962922992,7.597664023103036,19.719655230641575,2.0524903944364614,5.327216736541083,1.9490034837926062,5.058617573354138,1.8368926639284298,4.7676351465682805,0.4743150071176696,1.2310794979401662,0.24146945816899545,0.6267313807695393,0.1811020936267466,0.4700485355771544
Kraków,PL,245,209.10128546800823,755288.1727986246,16149,1245,635,1507,6957,2385,3786,2162,1062,449,1333,21.381243056093314,77.23051517285263,1.6483774602041101,5.954052349383958,0.8407387046020964,3.036805816754067,1.995264925724975,7.2070336470053205,9.21105380774297,33.27095758607566,3.157735134607874,11.405955705446377,5.012656276572499,18.10605798776519,2.8624835895271374,10.339486891058728,1.4060858335235062,5.0788783895949905,0.5944750840414823,2.147284742870198,1.7648892806844008,6.374901029501057
Lahnstein,DE,246,79.8646999052837,121650.23675044422,2451,248,132,345,1108,572,586,269,152,108,138,20.147926263621102,30.689403489987274,2.0386314620065416,3.105251760716787,1.0850780362292882,1.6527952919944187,2.835999412872003,4.319805876803595,9.108079273803419,13.873463511589515,4.702004823660249,7.162112931975814,4.817088857805779,7.337409402338859,2.211257513224837,3.3681964662613533,1.249483799294332,1.9032188210844823,0.8877911205512358,1.3522870570863426,1.1343997651488011,1.7279223507214378
Hradec Králové,CZ,247,46.044152778469716,83537.34500423183,1531,191,91,149,959,218,455,238,113,27,63,18.327132612635015,33.250693250151336,2.2864025663052177,4.148192299659638,1.0893331598626952,1.9763638705184663,1.7836334155993583,3.236024359420346,11.479895607783789,20.827834635463837,2.6096113060446986,4.734585975527755,5.446665799313476,9.88181935259233,2.849025187333203,5.1689516613559885,1.3526884292800503,2.454166124929524,0.323208739739481,0.5863936758681164,0.754153726058789,1.3682519103589381
Jastrzębie-Zdrój,PL,248,31.676237474529955,62422.32391641878,768,62,24,64,451,84,106,94,18,24,6,12.303290743041288,24.245303774399627,0.9932344089434373,1.9573031692874698,0.38447783572004024,0.7576657429499883,1.025274228586774,2.0204419811999688,7.224979329572423,14.23780208626853,1.3456724250201408,2.651830100324959,1.6981104410968444,3.3463570313624484,1.5058715232368243,2.967524159887454,0.2883583767900302,0.5682493072124912,0.38447783572004024,0.7576657429499883,0.09611945893001006,0.18941643573749709
Cherbourg,FR,249,48.33758835699855,70657.19930820094,893,109,54,133,588,119,248,145,64,19,59,12.638485656710037,18.474235690136723,1.5426595034506094,2.254973897228335,0.7642533319847055,1.1171430316544044,1.8823276509993674,2.751481911296959,8.321869614944571,12.164446344681291,1.684187898262592,2.461852236423595,3.5099041913371662,5.13058281204245,2.0521617247737467,2.999735918331271,0.905781726796688,1.3240213708496644,0.26890395014276675,0.3930688444709941,0.8350175293906967,1.2205822012520344
Kladno,CZ,250,30.49646806123245,62930.265772078135,813,107,43,61,451,86,232,102,49,13,17,12.919061917592032,26.65882483071859,1.7002947419217065,3.5086030220010938,0.6832960177816204,1.4099993452901591,0.9693269089460197,2.0002316293651092,7.16666288417467,14.788597784322366,1.3665920355632408,2.8199986905803183,3.6866203750078124,7.607438328077137,1.6208417165982623,3.3446496097580516,0.7786396481697535,1.6067434399818092,0.206577865840955,0.42627887183190855,0.2701402860997104,0.5574416016263419
Pardubice,CZ,251,39.40453835948575,80843.59563074171,1386,157,91,113,759,175,420,173,102,20,51,17.14421518719484,35.17361343903048,1.9420214894585779,3.9843126334255308,1.1256302900683477,2.309378660138365,1.3977606898650912,2.86768998456742,9.388498792987647,19.261740692802405,2.1646736347468227,4.441112807958394,5.195216723392375,10.658670739100145,2.139934507492573,4.390357233010298,1.2616954899667194,2.5885343223528925,0.24739127254249402,0.5075557494809593,0.6308477449833597,1.2942671611764462
Bielsko-Biała,PL,252,57.360036856443564,141588.19095277818,3006,244,72,237,1544,421,421,366,104,58,82,21.23058413114796,52.40582406742857,1.7233075608782777,4.253832692099991,0.5085169851771968,1.255229318980325,1.6738684095416057,4.131796508310237,10.904864237688773,26.917695395911416,2.973411816105553,7.339604767926623,2.973411816105553,7.339604767926623,2.584961341317417,6.380749038149986,0.7345245341448396,1.813109016304914,0.4096386825038529,1.0111569514008174,0.5791443442295852,1.4295667243942591
Amiens,FR,253,63.53996453979665,149696.47569145847,1914,226,118,362,1248,310,584,276,97,63,106,12.785872153363,30.122774129047784,1.5097215813270837,3.5568165899502606,0.7882617106044064,1.8570989274961538,2.418226603718603,5.6972017945220985,8.336869617239824,19.64118187724746,2.07085703633361,4.878819216303455,3.901227449092995,9.191065878455541,1.8437307807357302,4.3437229151604955,0.6479778468527747,1.5265982709078552,0.42085159125489496,0.9915019697648957,0.7080995027463313,1.6682414094456974
Ostrava,CZ,254,35.1374040448062,66025.96670383323,2082,178,121,175,1170,225,636,248,138,33,71,31.533048343525834,59.25309670985067,2.695909032251488,5.065826711985312,1.8326123196765733,3.4436237761248467,2.6504723631685976,4.980447610097919,17.720300942327196,33.29784973608323,3.4077501812167683,6.403432641554467,9.632573845572733,18.100369600127294,3.756097977518927,7.058005756024479,2.0900867778129513,3.9274386868200732,0.4998033599117927,0.9391701207613218,1.0753345016284026,2.0206387446682985
Ostrava,CZ,255,29.63321580613383,71248.15825207748,633,93,33,67,376,104,241,112,31,13,22,8.884440181042052,21.361164584404445,1.3052968986365099,3.13837015221108,0.46316986725811643,1.1136152153007057,0.9403751850392061,2.260976346216584,5.277329396637932,12.68846427130501,1.4596868543892154,3.5095752239779814,3.382543576036547,8.132765663256668,1.5719704585730012,3.779542548899365,0.43509896621217,1.0461233840703599,0.18246085679865193,0.4386969029972477,0.30877991150541095,0.7424101435338037
Nowy Sącz,PL,256,34.6763957445862,69525.253950307,1560,108,53,120,808,183,179,202,36,29,34,22.437889994835633,44.98737445178548,1.5533923842578514,3.114510538969764,0.7623129293117235,1.5284172089388657,1.7259915380642794,3.4605672655219597,11.621676356299481,23.301152921181195,2.632137095548026,5.277365079920989,2.574604044279217,5.162012837736923,2.9054190890748703,5.825288230295299,0.5177974614192838,1.0381701796565879,0.41711462169886754,0.8363037558344737,0.48903093578487916,0.9804940585645553
Hanau,DE,257,56.729112831870175,88860.1906705249,1915,128,73,152,811,338,413,133,83,74,39,21.550707752816123,33.75691782234537,1.4404650612848375,2.2563370659322235,0.8215152302640089,1.2868172329144711,1.7105522602757448,2.6794002657945155,9.1266965992344,14.296010628679948,3.8037280524552743,5.958140064727278,4.6477505493018585,7.2802125642969395,1.4967332277412764,2.344475232570201,0.9340515631768869,1.463093566190426,0.8327688635552967,1.3044448662420667,0.43889169836022396,0.6874776997762243
Innenstadt 1,DE,258,290.5370489272886,924189.2360462507,18425,1360,808,1679,6849,2806,4989,1787,922,598,751,19.9363931988902,63.417041193294224,1.4715600950062777,4.680986486994851,0.8742798211507886,2.7810566775675296,1.8167274996437799,5.778953170341438,7.41081991963088,23.57358562457922,3.0361747254320703,9.657976531255555,5.39824508381347,17.171648223248027,1.9335866836589841,6.150678567838089,0.9976311820557265,3.173433486036216,0.6470536300101134,2.0582572935462657,0.8126041406983197,2.5848682733331865
Praha,CZ,259,330.14263279748553,1197637.9467103048,25352,2880,1722,2748,13320,3406,9420,3462,2741,572,1979,21.168333944024877,76.79105174990016,2.4047334237453315,8.72350224990977,1.4378301929477293,5.215927386925217,2.2945164751570033,8.323675063455571,11.121892084822157,40.34619790583268,2.843931264332152,10.316753008053013,7.8654822401670215,28.533121942413207,2.890689969793867,10.486376662912368,2.288671636974289,8.302472106598152,0.47760677721608663,1.732584474634857,1.6524192519416705,5.994378802976192
Havířov,CZ,260,39.18042571320233,71345.24141281866,520,69,35,44,350,83,166,67,27,14,12,7.288502914877951,13.271933383428744,0.9671282713972666,1.7610834681857372,0.4905723115783237,0.8933032085000117,0.6167194774127498,1.123009747828586,4.905723115783237,8.933032085000116,1.1633571960285962,2.118404751585742,2.3267143920571924,4.236809503171484,0.9390955678785053,1.710037570557165,0.37844149750327827,0.6891196179857233,0.19622892463132946,0.35732128340000463,0.16819622111256813,0.30627538577143254
Ostrava,CZ,261,42.67639574458621,112481.74763489954,955,132,60,107,644,122,324,156,52,23,34,8.490266377259715,22.377709816817138,1.1735237296317094,3.0930447076647773,0.5334198771053225,1.405929412574899,0.9512654475044915,2.5072407857585697,5.725373347597127,15.090309028303913,1.0846204167808222,2.8587231389022945,2.8804673363687407,7.592018827904454,1.3868916804738383,3.655416472694737,0.4622972268246127,1.2184721575649122,0.20447761955704025,0.5389396081537112,0.302271263693016,0.7966933337924427
Biebrich,DE,262,79.18058398325851,211367.2322034726,4100,378,197,492,1755,819,1054,405,216,164,123,19.39751946059991,51.780370814982625,1.7883566722211626,4.7738976019666906,0.9320271545702884,2.4879836708662384,2.327702335271989,6.213644497797915,8.303084549598255,22.164524580559636,3.8747727898125186,10.343444804261164,4.986581832066416,13.311344107071143,1.916096434522674,5.114890287821455,1.0219180984120928,2.727941486838109,0.7759007784239964,2.071214832599305,0.5819255838179973,1.5534111244494788
Schweinfurt,DE,263,41.0022944046071,57857.78029568898,1288,117,73,138,716,254,320,128,36,38,40,22.261483130142995,31.41287624761013,2.0221999427226165,2.8534988516850817,1.261714494177359,1.780388172418897,2.3851589068010353,3.365665312243942,12.375172299054645,17.46243741714973,4.390075089329442,6.194775284854792,5.530803262147328,7.804441303754069,2.212321304858931,3.1217765215016278,0.6222153669915743,0.8779996466723328,0.6567828873799951,0.9267774048207957,0.691350407768416,0.9755551629692586
Altstadt,DE,264,99.0799938141977,234755.1441373789,4112,368,216,574,1740,786,979,451,217,176,130,17.516123086928626,41.50181930482488,1.567590782098671,3.7141705992644836,0.9201076329709591,2.1800566560900227,2.4451008394691227,5.793298706461449,7.411978154488281,17.56156750739185,3.3481694421998784,7.93298394299425,4.170302651289671,9.880904936630243,1.921150659582882,4.551877555076853,0.9243673905310097,2.1901495109793285,0.7497173305689295,1.7763424605177964,0.5537684828065956,1.3120711356097359
Rüsselsheim am Main,DE,265,57.22492721624476,98322.11742664162,1388,134,50,162,543,208,351,115,64,52,68,14.116864407803162,24.255164095796015,1.362867313145262,2.3416368795653213,0.5085325795318142,0.8737451043154184,1.6476455576830777,2.8309341379819557,5.522663813715502,9.488871832865444,2.1154955308523467,3.6347796339521405,3.5698987083133353,6.133690632294237,1.1696249329231725,2.009613739925462,0.6509217018007221,1.1183937335237355,0.5288738827130867,0.9086949084880351,0.6916043081632672,1.188293341868969
Aschaffenburg,DE,266,35.317015188047506,61638.87720335698,1650,152,90,167,831,375,385,150,74,44,33,26.768819856279563,46.71968996288273,2.4659761322148444,4.303874469307985,1.4601174467061582,2.548346725248149,2.7093290399992043,4.728598923516009,13.481751091253527,23.529734763124576,6.083822694608992,10.61811135520062,6.246057966465232,10.901260991339303,2.433529077843597,4.2472445420802485,1.2005410117361743,2.0953073074262556,0.713835196167455,1.2458583990102061,0.5353763971255913,0.9343937992576546
